

Performance Summary

,All Trades,Long Trades,Short Trades,
11/13/2022,$0.00,0.00%,n/a,1,0.00%,
11/12/2022,$0.00,0.00%,n/a,1,0.00%,
11/11/2022,($175.00),-0.12%,0.00,1,0.00%,
11/10/2022,$1875.00,1.35%,n/a,1,100.00%,
11/9/2022,($875.00),-0.62%,0.00,1,0.00%,
11/8/2022,$910.00,0.65%,n/a,1,100.00%,
10/9/2022,($385.00),-0.28%,0.00,1,0.00%,
10/8/2022,$0.00,0.00%,n/a,1,0.00%,
10/7/2022,($2025.00),-1.43%,0.00,1,0.00%,
10/6/2022,$580.00,0.41%,n/a,1,100.00%,
10/5/2022,($2775.00),-1.93%,0.00,1,0.00%,
10/4/2022,$2550.00,1.80%,n/a,1,100.00%,
10/3/2022,$2870.00,2.07%,n/a,1,100.00%,
9/9/2022,($1690.00),-1.21%,0.00,1,0.00%,
9/8/2022,($910.00),-0.65%,0.00,1,0.00%,
9/7/2022,($1760.00),-1.23%,0.00,1,0.00%,
9/6/2022,($135.00),-0.09%,0.00,1,0.00%,
9/5/2022,$0.00,0.00%,n/a,1,0.00%,
9/4/2022,$0.00,0.00%,n/a,1,0.00%,
9/3/2022,$0.00,0.00%,n/a,1,0.00%,
9/2/2022,($1075.00),-0.75%,0.00,1,0.00%,
9/1/2022,$1080.00,0.76%,n/a,1,100.00%,
8/31/2022,$2025.00,1.44%,n/a,1,100.00%,
8/30/2022,($105.00),-0.07%,0.00,1,0.00%,
7/28/2022,($6985.00),-4.72%,0.00,1,0.00%,
7/27/2022,($325.00),-0.22%,0.00,1,0.00%,
7/26/2022,($1035.00),-0.69%,0.00,1,0.00%,
7/25/2022,$1445.00,0.98%,n/a,1,100.00%,
7/24/2022,$0.00,0.00%,n/a,1,0.00%,
7/23/2022,$0.00,0.00%,n/a,1,0.00%,
7/22/2022,$510.00,0.35%,n/a,1,100.00%,
7/21/2022,($255.00),-0.17%,0.00,1,0.00%,
7/20/2022,$225.00,0.15%,n/a,1,100.00%,
7/19/2022,$635.00,0.43%,n/a,1,100.00%,
7/18/2022,($1230.00),-0.83%,0.00,1,0.00%,
7/17/2022,$0.00,0.00%,n/a,1,0.00%,
7/16/2022,$0.00,0.00%,n/a,1,0.00%,
7/15/2022,($1845.00),-1.23%,0.00,1,0.00%,
7/14/2022,$4845.00,3.34%,n/a,1,100.00%,
7/13/2022,($1180.00),-0.81%,0.00,1,0.00%,
7/12/2022,$870.00,0.60%,n/a,1,100.00%,
7/11/2022,$520.00,0.36%,n/a,1,100.00%,
7/10/2022,$0.00,0.00%,n/a,1,0.00%,
7/9/2022,$0.00,0.00%,n/a,1,0.00%,
7/8/2022,($240.00),-0.17%,0.00,1,0.00%,
7/7/2022,($145.00),-0.10%,0.00,1,0.00%,
7/6/2022,($190.00),-0.13%,0.00,1,0.00%,
7/5/2022,$2730.00,1.91%,n/a,1,100.00%,
7/4/2022,$0.00,0.00%,n/a,1,0.00%,
7/3/2022,$0.00,0.00%,n/a,1,0.00%,
7/2/2022,$0.00,0.00%,n/a,1,0.00%,
7/1/2022,$3425.00,2.46%,n/a,1,100.00%,
6/30/2022,$1025.00,0.74%,n/a,1,100.00%,
6/26/2022,($1135.00),-0.81%,0.00,1,0.00%,
6/25/2022,$0.00,0.00%,n/a,1,0.00%,
6/24/2022,($415.00),-0.30%,0.00,1,0.00%,
6/23/2022,($1020.00),-0.72%,0.00,1,0.00%,
5/16/2022,($3280.00),-2.28%,0.00,1,0.00%,
5/15/2022,$0.00,0.00%,n/a,1,0.00%,
5/14/2022,$0.00,0.00%,n/a,1,0.00%,
5/13/2022,($1140.00),-0.78%,0.00,1,0.00%,
5/12/2022,$4010.00,2.84%,n/a,1,100.00%,
5/11/2022,($755.00),-0.53%,0.00,1,0.00%,
5/10/2022,$1980.00,1.41%,n/a,1,100.00%,
5/9/2022,$2735.00,1.99%,n/a,1,100.00%,
5/8/2022,$0.00,0.00%,n/a,1,0.00%,
5/7/2022,$0.00,0.00%,n/a,1,0.00%,
5/6/2022,$380.00,0.28%,n/a,1,100.00%,
5/5/2022,($205.00),-0.15%,0.00,1,0.00%,
5/4/2022,$1315.00,0.97%,n/a,1,100.00%,
5/3/2022,($405.00),-0.30%,0.00,1,0.00%,
5/2/2022,$2505.00,1.87%,n/a,1,100.00%,
5/1/2022,$0.00,0.00%,n/a,1,0.00%,
4/30/2022,$0.00,0.00%,n/a,1,0.00%,
4/29/2022,$480.00,0.36%,n/a,1,100.00%,
4/28/2022,$1620.00,1.23%,n/a,1,100.00%,
4/27/2022,$425.00,0.32%,n/a,1,100.00%,
4/26/2022,$630.00,0.48%,n/a,1,100.00%,
4/25/2022,$2945.00,2.31%,n/a,1,100.00%,
4/24/2022,($1110.00),-0.86%,0.00,1,0.00%,
4/19/2022,($2465.00),-1.88%,0.00,1,0.00%,
4/18/2022,$2250.00,1.75%,n/a,1,100.00%,
4/17/2022,($2355.00),-1.79%,0.00,1,0.00%,
3/9/2022,($4210.00),-3.11%,0.00,1,0.00%,
3/8/2022,$5875.00,4.53%,n/a,1,100.00%,
3/7/2022,($345.00),-0.27%,0.00,1,0.00%,
3/6/2022,$0.00,0.00%,n/a,1,0.00%,
3/5/2022,$0.00,0.00%,n/a,1,0.00%,
3/4/2022,$365.00,0.28%,n/a,1,100.00%,
2/24/2022,($3480.00),-2.62%,0.00,1,0.00%,
2/23/2022,$1210.00,0.92%,n/a,1,100.00%,
2/22/2022,($300.00),-0.23%,0.00,1,0.00%,
1/26/2022,($1690.00),-1.26%,0.00,1,0.00%,
1/25/2022,$480.00,0.36%,n/a,1,100.00%,
1/24/2022,($2600.00),-1.91%,0.00,1,0.00%,
1/23/2022,$0.00,0.00%,n/a,1,0.00%,
1/22/2022,$0.00,0.00%,n/a,1,0.00%,
1/21/2022,($1980.00),-1.44%,0.00,1,0.00%,
1/20/2022,$2425.00,1.79%,n/a,1,100.00%,
1/19/2022,$3695.00,2.80%,n/a,1,100.00%,
1/18/2022,$5.00,0.00%,n/a,1,100.00%,
12/21/2021,($1205.00),-0.91%,0.00,1,0.00%,
12/20/2021,$1210.00,0.92%,n/a,1,100.00%,
12/19/2021,$0.00,0.00%,n/a,1,0.00%,
12/18/2021,$0.00,0.00%,n/a,1,0.00%,
12/17/2021,($240.00),-0.18%,0.00,1,0.00%,
12/16/2021,($4700.00),-3.44%,0.00,1,0.00%,
12/15/2021,$1895.00,1.41%,n/a,1,100.00%,
12/14/2021,$2020.00,1.52%,n/a,1,100.00%,
12/13/2021,($665.00),-0.50%,0.00,1,0.00%,
12/12/2021,$0.00,0.00%,n/a,1,0.00%,
12/11/2021,$0.00,0.00%,n/a,1,0.00%,
12/10/2021,($910.00),-0.68%,0.00,1,0.00%,
12/9/2021,$2095.00,1.58%,n/a,1,100.00%,
12/8/2021,$455.00,0.35%,n/a,1,100.00%,
12/7/2021,($1300.00),-0.98%,0.00,1,0.00%,
12/6/2021,$1090.00,0.83%,n/a,1,100.00%,
12/5/2021,$0.00,0.00%,n/a,1,0.00%,
12/4/2021,$0.00,0.00%,n/a,1,0.00%,
12/3/2021,($825.00),-0.62%,0.00,1,0.00%,
12/2/2021,$115.00,0.09%,n/a,1,100.00%,
12/1/2021,$2380.00,1.83%,n/a,1,100.00%,
11/30/2021,$185.00,0.14%,n/a,1,100.00%,
11/29/2021,$1415.00,1.10%,n/a,1,100.00%,
11/28/2021,$0.00,0.00%,n/a,1,0.00%,
11/27/2021,$0.00,0.00%,n/a,1,0.00%,
11/26/2021,($290.00),-0.22%,0.00,1,0.00%,
11/22/2021,($1820.00),-1.39%,0.00,1,0.00%,
11/21/2021,$0.00,0.00%,n/a,1,0.00%,
11/20/2021,$0.00,0.00%,n/a,1,0.00%,
11/19/2021,($595.00),-0.45%,0.00,1,0.00%,
11/18/2021,($1335.00),-1.00%,0.00,1,0.00%,
11/17/2021,$1115.00,0.85%,n/a,1,100.00%,
11/16/2021,($805.00),-0.61%,0.00,1,0.00%,
11/15/2021,($1205.00),-0.90%,0.00,1,0.00%,
11/14/2021,$0.00,0.00%,n/a,1,0.00%,
11/13/2021,$0.00,0.00%,n/a,1,0.00%,
11/12/2021,$225.00,0.17%,n/a,1,100.00%,
11/11/2021,$2645.00,2.02%,n/a,1,100.00%,
11/10/2021,($795.00),-0.60%,0.00,1,0.00%,
11/2/2021,($2880.00),-2.14%,0.00,1,0.00%,
11/1/2021,$620.00,0.46%,n/a,1,100.00%,
10/31/2021,$0.00,0.00%,n/a,1,0.00%,
10/30/2021,$0.00,0.00%,n/a,1,0.00%,
10/29/2021,($855.00),-0.63%,0.00,1,0.00%,
10/28/2021,($355.00),-0.26%,0.00,1,0.00%,
10/27/2021,$515.00,0.38%,n/a,1,100.00%,
10/26/2021,($2520.00),-1.84%,0.00,1,0.00%,
10/25/2021,$715.00,0.52%,n/a,1,100.00%,
10/24/2021,$0.00,0.00%,n/a,1,0.00%,
10/23/2021,$0.00,0.00%,n/a,1,0.00%,
10/22/2021,$1395.00,1.03%,n/a,1,100.00%,
10/21/2021,($1375.00),-1.01%,0.00,1,0.00%,
10/20/2021,$2810.00,2.10%,n/a,1,100.00%,
10/19/2021,($640.00),-0.48%,0.00,1,0.00%,
10/3/2021,($355.00),-0.26%,0.00,1,0.00%,
10/2/2021,$0.00,0.00%,n/a,1,0.00%,
10/1/2021,($2445.00),-1.78%,0.00,1,0.00%,
9/30/2021,($2810.00),-2.01%,0.00,1,0.00%,
9/29/2021,$4910.00,3.64%,n/a,1,100.00%,
9/28/2021,$1135.00,0.85%,n/a,1,100.00%,
9/27/2021,($1345.00),-1.00%,0.00,1,0.00%,
9/26/2021,$0.00,0.00%,n/a,1,0.00%,
9/25/2021,$0.00,0.00%,n/a,1,0.00%,
9/24/2021,$1270.00,0.95%,n/a,1,100.00%,
9/23/2021,$1140.00,0.86%,n/a,1,100.00%,
9/22/2021,($1480.00),-1.10%,0.00,1,0.00%,
9/21/2021,($2035.00),-1.49%,0.00,1,0.00%,
9/20/2021,$665.00,0.49%,n/a,1,100.00%,
9/19/2021,$0.00,0.00%,n/a,1,0.00%,
9/18/2021,$0.00,0.00%,n/a,1,0.00%,
9/17/2021,$2285.00,1.71%,n/a,1,100.00%,
9/16/2021,$390.00,0.29%,n/a,1,100.00%,
8/9/2021,$4345.00,3.38%,n/a,1,100.00%,
8/8/2021,$0.00,0.00%,n/a,1,0.00%,
8/7/2021,$0.00,0.00%,n/a,1,0.00%,
8/6/2021,$900.00,0.70%,n/a,1,100.00%,
7/28/2021,($1730.00),-1.34%,0.00,1,0.00%,
7/27/2021,$660.00,0.51%,n/a,1,100.00%,
7/21/2021,($1710.00),-1.31%,0.00,1,0.00%,
7/20/2021,$745.00,0.57%,n/a,1,100.00%,
7/19/2021,$3255.00,2.57%,n/a,1,100.00%,
7/18/2021,($1120.00),-0.88%,0.00,1,0.00%,
6/29/2021,($1070.00),-0.83%,0.00,1,0.00%,
6/21/2021,($165.00),-0.13%,0.00,1,0.00%,
6/20/2021,$0.00,0.00%,n/a,1,0.00%,
6/19/2021,$0.00,0.00%,n/a,1,0.00%,
6/18/2021,($565.00),-0.44%,0.00,1,0.00%,
6/17/2021,$4180.00,3.34%,n/a,1,100.00%,
6/16/2021,($1070.00),-0.85%,0.00,1,0.00%,
5/18/2021,$95.00,0.08%,n/a,1,100.00%,
5/17/2021,$1290.00,1.03%,n/a,1,100.00%,
5/10/2021,($420.00),-0.34%,0.00,1,0.00%,
5/9/2021,$0.00,0.00%,n/a,1,0.00%,
5/8/2021,$0.00,0.00%,n/a,1,0.00%,
5/7/2021,$0.00,0.00%,n/a,1,0.00%,
5/6/2021,$1130.00,0.91%,n/a,1,100.00%,
5/4/2021,($1965.00),-1.56%,0.00,1,0.00%,
5/3/2021,$895.00,0.71%,n/a,1,100.00%,
3/31/2021,($1650.00),-1.30%,0.00,1,0.00%,
3/30/2021,$1450.00,1.16%,n/a,1,100.00%,
3/25/2021,($1070.00),-0.85%,0.00,1,0.00%,
1/31/2021,($1070.00),-0.84%,0.00,1,0.00%,
1/6/2021,($1070.00),-0.83%,0.00,1,0.00%,
1/5/2021,($1070.00),-0.82%,0.00,1,0.00%,
1/4/2021,($1070.00),-0.82%,0.00,1,0.00%,
12/21/2020,$550.00,0.42%,n/a,1,100.00%,
12/20/2020,($1270.00),-0.97%,0.22,2,50.00%,
12/19/2020,$0.00,0.00%,n/a,1,0.00%,
12/18/2020,($740.00),-0.56%,0.00,1,0.00%,
12/17/2020,$2670.00,2.06%,n/a,1,100.00%,
12/16/2020,($1070.00),-0.82%,0.00,1,0.00%,
11/30/2020,$160.00,0.12%,n/a,1,100.00%,
11/29/2020,($1970.00),-1.49%,0.00,2,0.00%,
11/28/2020,$0.00,0.00%,n/a,1,0.00%,
11/27/2020,$445.00,0.34%,n/a,1,100.00%,
11/8/2020,($1070.00),-0.80%,0.00,1,0.00%,
11/6/2020,($1070.00),-0.80%,0.00,1,0.00%,
10/29/2020,($1070.00),-0.79%,0.00,1,0.00%,
9/24/2020,($710.00),-0.52%,0.00,1,0.00%,
9/23/2020,$3340.00,2.52%,n/a,1,100.00%,
9/21/2020,$5930.00,4.68%,n/a,1,100.00%,
8/6/2020,($1070.00),-0.84%,0.00,1,0.00%,
8/5/2020,($1070.00),-0.83%,0.00,1,0.00%,
8/4/2020,($1070.00),-0.82%,0.00,1,0.00%,
7/28/2020,($5190.00),-3.84%,0.00,1,0.00%,
7/27/2020,$8255.00,6.51%,n/a,1,100.00%,
7/26/2020,($4135.00),-3.16%,0.00,1,0.00%,
7/23/2020,($1580.00),-1.19%,0.00,1,0.00%,
7/22/2020,$7935.00,6.37%,n/a,1,100.00%,
7/21/2020,$6825.00,5.80%,n/a,1,100.00%,
7/20/2020,$1575.00,1.36%,n/a,1,100.00%,
7/16/2020,($615.00),-0.53%,0.00,1,0.00%,
7/15/2020,($1525.00),-1.29%,0.00,2,0.00%,
7/13/2020,($20.00),-0.02%,0.00,1,0.00%,
7/9/2020,($715.00),-0.60%,0.00,1,0.00%,
7/8/2020,$1520.00,1.29%,n/a,1,100.00%,
6/2/2020,($2195.00),-1.83%,0.00,1,0.00%,
6/1/2020,$1640.00,1.39%,n/a,1,100.00%,
5/31/2020,$0.00,0.00%,n/a,1,0.00%,
5/30/2020,$0.00,0.00%,n/a,1,0.00%,
5/29/2020,$1615.00,1.39%,n/a,1,100.00%,
5/20/2020,($1665.00),-1.41%,0.00,2,0.00%,
5/19/2020,($475.00),-0.40%,0.00,1,0.00%,
5/18/2020,$1465.00,1.25%,n/a,1,100.00%,
5/17/2020,$0.00,0.00%,n/a,1,0.00%,
5/16/2020,$0.00,0.00%,n/a,1,0.00%,
5/15/2020,$3145.00,2.76%,n/a,1,100.00%,
3/18/2020,($1070.00),-0.93%,0.00,1,0.00%,
3/16/2020,$7745.00,7.22%,n/a,1,100.00%,
3/13/2020,$1475.00,1.39%,n/a,1,100.00%,
3/12/2020,$250.00,0.24%,1.10,2,50.00%,
3/2/2020,($1075.00),-1.01%,0.00,1,0.00%,
3/1/2020,$0.00,0.00%,n/a,1,0.00%,
2/29/2020,$0.00,0.00%,n/a,1,0.00%,
2/28/2020,$4445.00,4.35%,n/a,1,100.00%,
2/24/2020,$440.00,0.43%,n/a,1,100.00%,
2/23/2020,$0.00,0.00%,n/a,1,0.00%,
2/22/2020,$0.00,0.00%,n/a,1,0.00%,
2/21/2020,$1055.00,1.05%,n/a,1,100.00%,
2/20/2020,($695.00),-0.69%,0.00,1,0.00%,
2/19/2020,($1070.00),-1.04%,0.00,1,0.00%,
1/8/2020,($245.00),-0.24%,0.00,1,0.00%,
1/7/2020,($825.00),-0.80%,0.00,1,0.00%,
1/6/2020,$135.00,0.13%,n/a,1,100.00%,
1/5/2020,$0.00,0.00%,n/a,1,0.00%,
1/4/2020,$0.00,0.00%,n/a,1,0.00%,
1/3/2020,$525.00,0.51%,n/a,1,100.00%,
1/2/2020,($810.00),-0.78%,0.00,1,0.00%,
12/31/2019,($360.00),-0.35%,0.00,1,0.00%,
12/30/2019,($710.00),-0.68%,0.00,1,0.00%,
12/29/2019,($450.00),-0.43%,0.00,1,0.00%,
12/28/2019,$0.00,0.00%,n/a,1,0.00%,
12/27/2019,($235.00),-0.22%,0.00,1,0.00%,
12/26/2019,$685.00,0.65%,n/a,1,100.00%,
12/25/2019,$0.00,0.00%,n/a,1,0.00%,
12/24/2019,$1770.00,1.72%,n/a,1,100.00%,
12/23/2019,$380.00,0.37%,n/a,1,100.00%,
12/11/2019,($1305.00),-1.26%,0.00,1,0.00%,
12/10/2019,($300.00),-0.29%,0.00,1,0.00%,
12/9/2019,($230.00),-0.22%,0.00,1,0.00%,
12/8/2019,$0.00,0.00%,n/a,1,0.00%,
12/7/2019,$0.00,0.00%,n/a,1,0.00%,
12/6/2019,$765.00,0.74%,n/a,1,100.00%,
11/13/2019,($1225.00),-1.17%,0.00,1,0.00%,
11/12/2019,$550.00,0.53%,n/a,1,100.00%,
11/11/2019,$105.00,0.10%,n/a,1,100.00%,
11/10/2019,$0.00,0.00%,n/a,1,0.00%,
11/9/2019,$0.00,0.00%,n/a,1,0.00%,
11/8/2019,$935.00,0.90%,n/a,1,100.00%,
11/7/2019,$805.00,0.79%,n/a,1,100.00%,
9/5/2019,($4195.00),-3.93%,0.00,1,0.00%,
9/4/2019,$1550.00,1.47%,n/a,1,100.00%,
9/3/2019,$2335.00,2.27%,n/a,1,100.00%,
8/29/2019,($490.00),-0.47%,0.00,1,0.00%,
8/28/2019,$790.00,0.77%,n/a,1,100.00%,
8/27/2019,$2560.00,2.56%,n/a,1,100.00%,
8/26/2019,$1140.00,1.15%,n/a,1,100.00%,
8/25/2019,($470.00),-0.47%,0.00,1,0.00%,
8/13/2019,($75.00),-0.08%,0.00,1,0.00%,
8/12/2019,($995.00),-0.99%,0.00,1,0.00%,
8/8/2019,($1315.00),-1.29%,0.00,1,0.00%,
8/7/2019,$3755.00,3.83%,n/a,1,100.00%,
8/6/2019,($1250.00),-1.26%,0.00,1,0.00%,
7/25/2019,($1025.00),-1.02%,0.00,1,0.00%,
7/24/2019,($45.00),-0.04%,0.00,1,0.00%,
7/21/2019,$265.00,0.26%,n/a,1,100.00%,
7/20/2019,$0.00,0.00%,n/a,1,0.00%,
7/19/2019,($15.00),-0.01%,0.00,1,0.00%,
7/18/2019,$1135.00,1.15%,n/a,1,100.00%,
7/17/2019,$1465.00,1.50%,n/a,1,100.00%,
7/16/2019,$165.00,0.17%,n/a,1,100.00%,
6/26/2019,($250.00),-0.26%,0.00,1,0.00%,
6/25/2019,($385.00),-0.39%,0.00,1,0.00%,
6/24/2019,$435.00,0.45%,n/a,1,100.00%,
6/23/2019,$0.00,0.00%,n/a,1,0.00%,
6/22/2019,$0.00,0.00%,n/a,1,0.00%,
6/21/2019,($1010.00),-1.03%,0.00,1,0.00%,
6/20/2019,$2670.00,2.79%,n/a,1,100.00%,
6/19/2019,($995.00),-1.03%,0.00,1,0.00%,
6/9/2019,($990.00),-1.01%,0.00,1,0.00%,
6/8/2019,$0.00,0.00%,n/a,1,0.00%,
6/7/2019,($80.00),-0.08%,0.00,1,0.00%,
6/5/2019,($1070.00),-1.08%,0.00,1,0.00%,
6/3/2019,($1050.00),-1.05%,0.00,1,0.00%,
6/2/2019,$0.00,0.00%,n/a,1,0.00%,
6/1/2019,$0.00,0.00%,n/a,1,0.00%,
5/31/2019,($380.00),-0.38%,0.00,1,0.00%,
5/30/2019,($400.00),-0.40%,0.00,1,0.00%,
5/29/2019,($455.00),-0.45%,0.00,1,0.00%,
5/28/2019,$1175.00,1.17%,n/a,1,100.00%,
5/27/2019,$0.00,0.00%,n/a,1,0.00%,
5/26/2019,$0.00,0.00%,n/a,1,0.00%,
5/25/2019,$0.00,0.00%,n/a,1,0.00%,
5/24/2019,$290.00,0.29%,n/a,1,100.00%,
5/23/2019,($820.00),-0.82%,0.00,1,0.00%,
5/22/2019,($195.00),-0.19%,0.00,1,0.00%,
5/21/2019,$175.00,0.17%,n/a,1,100.00%,
5/20/2019,($285.00),-0.28%,0.00,1,0.00%,
5/19/2019,$0.00,0.00%,n/a,1,0.00%,
5/18/2019,$0.00,0.00%,n/a,1,0.00%,
5/17/2019,$755.00,0.75%,n/a,1,100.00%,
5/16/2019,$120.00,0.12%,n/a,1,100.00%,
,,,,,,
Mark-To-Market Rolling Period Analysis:,,,,,,
Period,Net Profit,% Gain,Profit Factor,# Trades,% Profitable,
4/17/2023 - 4/17/2023,($1710.00),-1.28%,0.00,1,0.00%,
4/16/2023 - 4/17/2023,($1710.00),-1.28%,0.00,1,0.00%,
4/15/2023 - 4/17/2023,($1710.00),-1.28%,0.00,1,0.00%,
4/14/2023 - 4/17/2023,($4035.00),-2.96%,0.00,1,0.00%,
4/13/2023 - 4/17/2023,($1700.00),-1.27%,0.00,1,0.00%,
4/12/2023 - 4/17/2023,($340.00),-0.26%,0.00,1,0.00%,
4/11/2023 - 4/17/2023,$1030.00,0.79%,n/a,1,100.00%,
4/10/2023 - 4/17/2023,$125.00,0.09%,n/a,1,100.00%,
4/9/2023 - 4/17/2023,$125.00,0.09%,n/a,1,100.00%,
4/8/2023 - 4/17/2023,$125.00,0.09%,n/a,1,100.00%,
4/7/2023 - 4/17/2023,$125.00,0.09%,n/a,1,100.00%,
4/6/2023 - 4/17/2023,$405.00,0.31%,n/a,1,100.00%,
4/5/2023 - 4/17/2023,$85.00,0.06%,n/a,1,100.00%,
4/4/2023 - 4/17/2023,$1135.00,0.87%,n/a,1,100.00%,
4/3/2023 - 4/17/2023,$1135.00,0.87%,n/a,1,100.00%,
4/2/2023 - 4/17/2023,$1135.00,0.87%,n/a,1,100.00%,
4/1/2023 - 4/17/2023,$1135.00,0.87%,n/a,1,100.00%,
3/31/2023 - 4/17/2023,$1135.00,0.87%,n/a,1,100.00%,
3/30/2023 - 4/17/2023,$1135.00,0.87%,n/a,1,100.00%,
3/29/2023 - 4/17/2023,$1135.00,0.87%,n/a,1,100.00%,
3/28/2023 - 4/17/2023,$1135.00,0.87%,n/a,1,100.00%,
3/27/2023 - 4/17/2023,$1135.00,0.87%,n/a,1,100.00%,
3/26/2023 - 4/17/2023,$1135.00,0.87%,n/a,1,100.00%,
3/25/2023 - 4/17/2023,$1135.00,0.87%,n/a,1,100.00%,
3/24/2023 - 4/17/2023,$1135.00,0.87%,n/a,1,100.00%,
3/23/2023 - 4/17/2023,$1135.00,0.87%,n/a,1,100.00%,
3/22/2023 - 4/17/2023,$1135.00,0.87%,n/a,1,100.00%,
3/21/2023 - 4/17/2023,$1135.00,0.87%,n/a,1,100.00%,
3/20/2023 - 4/17/2023,$1135.00,0.87%,n/a,1,100.00%,
3/19/2023 - 4/17/2023,$1135.00,0.87%,n/a,1,100.00%,
3/18/2023 - 4/17/2023,$1135.00,0.87%,n/a,1,100.00%,
3/17/2023 - 4/17/2023,$1135.00,0.87%,n/a,1,100.00%,
3/16/2023 - 4/17/2023,$1135.00,0.87%,n/a,1,100.00%,
3/15/2023 - 4/17/2023,$1135.00,0.87%,n/a,1,100.00%,
3/14/2023 - 4/17/2023,$1135.00,0.87%,n/a,1,100.00%,
3/13/2023 - 4/17/2023,($5970.00),-4.32%,0.16,2,50.00%,
3/12/2023 - 4/17/2023,($5970.00),-4.32%,0.16,2,50.00%,
3/11/2023 - 4/17/2023,($5970.00),-4.32%,0.16,2,50.00%,
3/10/2023 - 4/17/2023,($7675.00),-5.49%,0.13,2,50.00%,
3/9/2023 - 4/17/2023,($7745.00),-5.54%,0.13,2,50.00%,
3/8/2023 - 4/17/2023,($7505.00),-5.38%,0.13,2,50.00%,
3/7/2023 - 4/17/2023,($2825.00),-2.09%,0.29,2,50.00%,
3/6/2023 - 4/17/2023,($2310.00),-1.72%,0.33,2,50.00%,
3/5/2023 - 4/17/2023,($2310.00),-1.72%,0.33,2,50.00%,
3/4/2023 - 4/17/2023,($2310.00),-1.72%,0.33,2,50.00%,
3/3/2023 - 4/17/2023,($3995.00),-2.94%,0.22,2,50.00%,
3/2/2023 - 4/17/2023,($3025.00),-2.24%,0.27,2,50.00%,
3/1/2023 - 4/17/2023,($3145.00),-2.33%,0.27,2,50.00%,
2/28/2023 - 4/17/2023,($4535.00),-3.32%,0.20,2,50.00%,
2/27/2023 - 4/17/2023,($3820.00),-2.81%,0.23,2,50.00%,
2/26/2023 - 4/17/2023,($3820.00),-2.81%,0.23,2,50.00%,
2/25/2023 - 4/17/2023,($3820.00),-2.81%,0.23,2,50.00%,
2/24/2023 - 4/17/2023,($1310.00),-0.98%,0.46,2,50.00%,
2/23/2023 - 4/17/2023,$545.00,0.41%,1.92,2,50.00%,
2/22/2023 - 4/17/2023,$1610.00,1.23%,n/a,2,100.00%,
2/21/2023 - 4/17/2023,$735.00,0.56%,2.84,2,50.00%,
2/20/2023 - 4/17/2023,$735.00,0.56%,2.84,2,50.00%,
2/19/2023 - 4/17/2023,$735.00,0.56%,2.84,2,50.00%,
2/18/2023 - 4/17/2023,$735.00,0.56%,2.84,2,50.00%,
2/17/2023 - 4/17/2023,$710.00,0.54%,2.67,2,50.00%,
2/16/2023 - 4/17/2023,$20.00,0.02%,1.02,2,50.00%,
2/15/2023 - 4/17/2023,$1525.00,1.17%,n/a,2,100.00%,
2/14/2023 - 4/17/2023,$1420.00,1.09%,n/a,2,100.00%,
2/13/2023 - 4/17/2023,$2535.00,1.96%,n/a,2,100.00%,
2/12/2023 - 4/17/2023,$2535.00,1.96%,n/a,2,100.00%,
2/11/2023 - 4/17/2023,$2535.00,1.96%,n/a,2,100.00%,
2/10/2023 - 4/17/2023,$2875.00,2.23%,n/a,2,100.00%,
2/9/2023 - 4/17/2023,$4260.00,3.33%,n/a,2,100.00%,
2/8/2023 - 4/17/2023,$3045.00,2.36%,n/a,2,100.00%,
2/7/2023 - 4/17/2023,$3345.00,2.60%,n/a,2,100.00%,
2/6/2023 - 4/17/2023,$4185.00,3.27%,n/a,2,100.00%,
2/5/2023 - 4/17/2023,$4185.00,3.27%,n/a,2,100.00%,
2/4/2023 - 4/17/2023,$4185.00,3.27%,n/a,2,100.00%,
2/3/2023 - 4/17/2023,$6335.00,5.04%,n/a,2,100.00%,
2/2/2023 - 4/17/2023,$3765.00,2.93%,2.46,3,66.67%,
2/1/2023 - 4/17/2023,$3765.00,2.93%,2.46,3,66.67%,
1/31/2023 - 4/17/2023,$3765.00,2.93%,2.46,3,66.67%,
1/30/2023 - 4/17/2023,$3765.00,2.93%,2.46,3,66.67%,
1/29/2023 - 4/17/2023,$3765.00,2.93%,2.46,3,66.67%,
1/28/2023 - 4/17/2023,$3765.00,2.93%,2.46,3,66.67%,
1/27/2023 - 4/17/2023,$3765.00,2.93%,2.46,3,66.67%,
1/26/2023 - 4/17/2023,$3765.00,2.93%,2.46,3,66.67%,
1/25/2023 - 4/17/2023,$3765.00,2.93%,2.46,3,66.67%,
1/24/2023 - 4/17/2023,$3765.00,2.93%,2.46,3,66.67%,
1/23/2023 - 4/17/2023,$3765.00,2.93%,2.46,3,66.67%,
1/22/2023 - 4/17/2023,$3765.00,2.93%,2.46,3,66.67%,
1/21/2023 - 4/17/2023,$3765.00,2.93%,2.46,3,66.67%,
1/20/2023 - 4/17/2023,$3765.00,2.93%,2.46,3,66.67%,
1/19/2023 - 4/17/2023,$3765.00,2.93%,2.46,3,66.67%,
1/18/2023 - 4/17/2023,$3765.00,2.93%,2.46,3,66.67%,
1/17/2023 - 4/17/2023,$3765.00,2.93%,2.46,3,66.67%,
1/16/2023 - 4/17/2023,$3765.00,2.93%,2.46,3,66.67%,
1/15/2023 - 4/17/2023,$3765.00,2.93%,2.46,3,66.67%,
